"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"11",83.975,27.375,149532.403586261,137472.419389795,121110.139436277,113689.523446096,103085.65889455,129558.615323645,121641.336617895,115225.82494654,105533.982253107,123436.357166993,102793.484317119,94495.8175509679,111505.259768898,104839.392567857,108867.387306686,102846.380539354,89421.3472703084,105810.401803067,104424.70737804,114892.180219882,106932.771029173,109085.331584298,104424.547799034,111795.168851592,110162.471422047,100931.387490868,89152.3447704171,102716.107480298,102887.943986929,113803.851927493,135162.786502956,111765.13019184,100367.692035582
"12",84.025,27.375,141560.724930106,128644.508165738,113197.721371479,106256.750510172,98187.9752582128,115659.051359676,114511.762573241,108256.848448942,99207.2647174983,115477.158664895,96129.9078286722,89556.5169634513,106852.927118176,99049.2898747064,102339.501258926,97452.4059215279,85550.5757682872,100567.334081167,99105.3055828435,108281.030055522,100090.352107766,101955.821235491,96021.1229617625,105850.819539861,104499.358241848,93820.7773420337,85111.9000374652,106681.993086668,111396.236926492,108995.36349321,129241.031420088,107789.293683053,94902.9512234472
"13",84.075,27.375,144301.666887399,131391.245836269,115106.359459606,109005.171757827,99928.9330866781,117602.212813017,116546.723875409,110380.741681629,101002.102886021,117035.016504113,97969.1592279327,91037.7899433503,108776.674800658,101106.294082976,103866.084743539,101741.902853081,86953.5489370565,102278.035418994,100867.103480634,109891.742231363,101091.507470559,102992.562823041,97652.0300622085,107513.760570123,106125.460032074,95446.9340395949,87710.7725426152,112895.69373395,121933.128469228,110717.512446317,131897.617632592,108089.468986075,95260.6926595949
"14",84.125,27.375,150794.941860482,128078.134424553,114927.711600768,110367.112305474,101367.57375865,117544.876842085,118191.650171389,111827.449528071,102571.746369718,115307.239167738,98534.5298718314,92278.3695572038,110372.994065156,101563.786067553,105570.58198588,107776.025380859,88623.2587801996,104442.07221789,102350.139602488,111366.214528562,101819.773495688,103985.081183293,100007.728230929,107048.372657051,107529.446028856,96716.0716571068,88630.6557947318,114173.435856125,124168.743158722,112073.422603717,134097.215244514,111711.723522336,97990.1991548575
"15",84.175,27.375,153600.928786371,131992.444276515,119049.334580715,112953.789429786,101838.311052759,123818.285357405,115329.51252123,111741.006510444,104627.111756622,117612.462560416,98912.3346232493,92154.4957664344,112242.438162391,103649.361050655,108588.061540222,111280.589638506,90063.7761176112,104488.141010319,103690.752139733,113298.794177134,100858.240576455,106756.773094898,100675.447331595,108685.525002481,109905.617185647,99056.4458890015,88912.7536738463,118970.810738821,127812.227063411,113738.820939337,138001.651100421,117980.874808911,99428.0765099933
"16",84.225,27.375,152052.120586801,131768.003783611,118673.997110139,114672.535203722,102442.4616032,122793.857959064,118244.773461375,113655.915508836,102710.120119202,118549.335141267,99234.182858295,92265.2050913295,112346.518833836,104912.194897917,107409.18039731,112435.214303156,89929.3559341452,104665.552725844,103979.132640133,113134.729564517,100563.34500395,107028.728812339,101362.513148561,108372.513832168,109705.229400686,98744.9594752289,94208.4521979292,118404.93805913,129622.495785379,113537.76297404,138001.638794514,118210.381465744,99514.0872352383
"17",84.275,27.375,144425.391846368,131648.879757079,113834.748853902,109804.109264351,100520.290926832,111355.364230225,119041.668767216,108921.934328079,98604.3666950702,113558.659412607,94986.487280126,87736.0822292356,109130.548365065,101220.663420294,104619.490753418,120228.850563428,84665.4753176982,101642.336527495,99314.3866460264,108005.419071032,96452.3792126345,102666.114964176,96485.1527975092,103975.117663832,105244.53668946,94849.0566320852,90179.780348051,120944.148110055,124502.509176882,107851.111769953,132218.387145399,107368.869360624,94917.0185120059
"18",84.325,27.375,146119.530143549,131628.399390115,114313.571689282,109443.510839068,101693.450782645,105210.103693992,118068.393041851,109547.553757312,99428.3764825816,114214.32119025,98453.2585216121,88390.4563041834,110027.733423096,102000.640380294,112519.676748381,127156.174094229,90333.6488038998,105422.592750852,100314.24642489,108440.53295975,99736.301583738,104463.407810982,97850.8485872927,104673.704008047,108411.038009651,94940.4562209446,91535.8613826773,114233.969423772,124803.662237149,108614.921818941,132512.240254618,109859.783338248,95369.7487127249
"19",84.375,27.375,151586.305661761,137994.846317898,118596.214581888,113935.169248603,105021.983608361,104529.322183389,126202.908972897,114188.361306069,105317.634462804,118562.36571931,100580.536870155,90272.5514828371,113978.272259353,104750.77980306,121587.329335567,133980.739527998,103865.075924059,107928.5143214,103161.275279961,112046.19752789,101238.1199724,109470.056713261,99233.9996610956,108235.127580155,109416.946618852,99751.0692559903,90128.6589699412,119067.223423742,132512.937632092,111772.182757401,139893.188785865,113433.708715359,98470.0452539771
"20",83.925,27.325,139617.158026643,129492.49091479,109495.666138313,105488.230595976,93714.4210634528,120866.374509435,111914.75355808,107599.352736471,104506.594265249,113019.745985711,103966.303301988,88922.5391004509,104964.282819589,97274.3695579645,99255.8124704775,96016.464403352,80096.2085973965,95949.8847551352,94879.1706607403,106111.844596307,97687.0801437784,101569.168737588,94305.5813416503,104856.675303521,100523.773005006,91089.7770938382,81434.3703766434,95279.3281438506,87479.9840648992,102889.835209951,124200.417582262,107770.868902699,94932.3181976207
