"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"2395",87.825,25.275,71197.65,68673.15,73294.71,74643.1,70230.08,71928.19,69459.38,69774.14,68976.25,68135.61,75956.51,55151.72,71116.05,57875.7,62134.58,62931.17,52633.7,58718.92,59642.46,57327.79,66410.3,58154.18,66718.57,63041.27,60361.34,59774.57,62218.77,67753.5,60819.87,64148.74,61764.13,59720.18,63580.11
"2396",83.425,25.225,71700.35,80823.67,72676.4,86948.72,82303.34,73370.81,81148.16,78425.05,74275.49,81363.62,78796.26,72585.55,84063.37,69939.02,73387.69,71447.24,65790.75,68952.57,66857.67,71453.73,75844.71,62744.45,84539.71,72081.94,68606.02,71384.94,70637.32,73697.9,68692.98,74966,74371.53,75386.54,75783.71
"2397",83.475,25.225,71234.03,80352.11,73126.9,86395.09,81958.15,73055.83,81172.57,77749.9,73854.33,81002.02,78946.35,71143.58,83263.13,70117.68,72564.85,70830.9,65253.06,67978.03,66524.46,71391.65,75203.24,62392.43,84077.13,71598.38,66896.57,70885.17,71266.33,73207,68257.11,74475.81,73828.49,74102.41,75389.3
"2398",83.525,25.225,66930.48,75936.39,68589.39,81430.8,77086.18,68960.88,75926.65,73222.68,69734.32,76590.46,74690.37,68455.41,78282.26,66178.97,68560.16,66918.3,61370.29,63952.46,62585.86,67148.5,70839.05,58811.27,79344.36,67516.34,64152.21,66781.88,65655.22,68887.8,66247.18,70100.94,69672.2,71630.75,71004.7
"2399",83.575,25.225,68583.78,77665.53,70770.15,83520.85,79420.62,70805.15,77824.29,75141.64,71851.46,79088.11,76762.98,71420.18,80461.93,67683.73,70453.88,68747.54,62805.96,65671.12,66111.14,68815.04,72849.02,60352.07,80816.95,68825.04,66063.64,68493.78,67732.48,70552.64,68027.5,71835.21,71243.93,72105.22,72604
"2400",83.625,25.225,72992.85,82811.92,75341.7,89071.07,84665.15,75521.56,82578.77,79910.16,75241.78,84710.45,81550.23,76331.6,85392.59,72116.19,74703.53,73400.53,66798.97,69799.32,70488.12,74800.78,77615.94,64250.28,85210.06,74883.39,70687.97,72994.18,73327.25,75365.68,72554.52,76388.89,75793.35,76788.58,77138.97
"2401",83.675,25.225,69559.78,77605.9,70316.29,83208.03,78955.65,70605.44,76183.87,74548.73,70374.87,79369.42,76585.18,71400.57,79703.43,67357.57,69876.35,68595.15,62235.28,64985.86,65959.22,69997.24,72321.59,60029.33,79904.08,68955.33,66016.55,68059.24,68925.42,70469.58,67772.59,71299.62,70647.81,71707.16,72046.15
"2402",83.725,25.225,71993.41,80382.56,72833.49,86230.79,81787.43,73289.72,78994.49,77438.41,73014.43,82247.53,79402.9,73696.83,82860.15,70252.51,72785.67,70823.76,64286.66,66746.15,68518.07,72400.52,74885.86,62183.88,82826.54,71462.22,68457.32,70470.93,71320.05,72790.84,70248.63,73712.34,73271.62,74197,74405.08
"2403",83.775,25.225,73715.15,82257.31,74641.92,88246.88,83766.62,75080.15,81196.83,79292.98,74918.64,83951.98,81411.31,75664.02,84685.45,71881.48,74493.64,72370.02,65901.18,69654.59,69093.23,74279.16,76586.82,65221.98,85404.36,73067.74,70072.96,72164.81,73419.92,74514.83,72004.61,75340.98,74972.91,75803.03,76319.38
"2404",83.825,25.225,71632.53,79970.03,72566.21,85800.11,81461.36,73096.8,79059.52,76939.73,73013.09,81963.62,79243.69,73645.43,82331.94,69824.39,72600.98,70822.47,63920.91,68038.15,67409.68,72373.04,74494.11,63409.63,83959.78,71098.07,67694.29,70164.38,70991.17,72226.22,69188.19,73078.77,72957.72,74348.59,74706.61
"2405",83.875,25.225,72181.32,80128.71,72510.02,85829.98,83126.5,73103.72,80086.67,78633,75649.22,84424.73,80282.87,75014.76,82954.5,73171.24,72457.78,71264.02,62641.4,66983.29,68877.77,71359.58,74753.58,62756.06,85604.48,70988.83,68169.41,70847.41,72372.43,72671.82,68942.74,71890.84,73278.26,74102.55,76935.99
"2406",83.925,25.225,70708.11,76477.58,70837.48,82052.99,80314.94,69725.57,76360.41,75612.22,72518.16,81417.09,77012.18,72003.09,79531.36,70324.85,68872.42,68226.75,59897.81,64083.03,66005.38,68080.29,71527.08,59941.76,83210.06,67684.84,65016.74,67751.97,69314.25,69515.64,67753.19,68779.66,70316.31,74118.28,73871.73
"2407",83.975,25.225,73811.35,80708.64,74922.2,86032,84278.5,73354.7,82505.75,80978.01,76178.01,85589.46,83045.79,75027.39,85084.06,74075.59,72482.44,71715.35,62775.95,67499,69462.87,71236.89,75165.92,62418.07,87799.62,71221.5,70282.54,71189.43,73009.64,73194.36,70054.21,72039.89,73819.05,77760.91,77695.48
