"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"2635",84.975,25.075,167305.1,173133.7,160454.3,162597.9,176840.4,165672,183406.7,167913.1,176428.7,178696.5,167013.2,155131.2,172252.4,151492.8,179321,166379.8,148251.5,157634.9,172401.1,149971.2,172061.5,147246.5,159799.3,137958.1,161885.1,158619.1,148606.9,159694.4,156198.5,160012.7,171070.8,144857.9,156757.1
"2636",85.025,25.075,151116.5,154394.1,149163.9,154365.3,163869,155076.6,168043.4,157010,156771.3,166500.5,146476.1,144463.6,136463,138794,165294.4,151364,137070.3,144804.3,157955.9,137158,157740.2,136592.3,149321.7,127111.3,145387.4,149001.5,136460.8,146481.1,142846.4,147356.7,157464.6,126800.6,144568.4
"2637",85.075,25.075,162563.4,169698.5,162458.7,166722,176884.3,168068.7,181876.3,169515.9,172373.7,176007.5,161485,156110.5,148029.2,149863.4,178831.6,166215.9,149109.7,156643.8,171027.4,148351.7,168749.7,147940.3,160341.5,139628.2,157275.2,157915.7,146112.1,162745.6,158502.5,156985.2,170679.3,135267.6,157061
"2638",85.125,25.075,121921.4,183585.2,165643.7,169784.6,180220.1,167855.4,185525.8,171184.2,171255.9,178028.3,163625.4,166506.9,176119.1,151746.6,179885.9,169305.1,151462.4,159807.8,173939.7,151194.4,171711.3,151681.2,162421.9,141897.1,159810.3,157420.2,145091,167959.4,157173.5,160196.7,171088.7,139913,159636.4
"2639",85.175,25.075,122435.7,172247.2,159244.4,162449.2,172694.8,159860.7,176940.7,162684.5,163914.8,170396,152435.9,161376.2,170440.2,145200.1,172106.8,162099.8,143024.9,150772.5,165123.6,145461.8,165517.8,144678.4,153529.6,134902.2,154446.6,154231.1,139244.7,160405.4,147643.3,154456.2,160793.9,136375.1,151490.7
"2640",85.225,25.075,176462,187659,179003.4,180930.9,191289.1,181521.1,196692.5,181990.5,181867.7,191371.3,171029.9,179433.3,189062.9,160849.5,192698.2,176370.4,163947.8,169780.4,186984.6,163060.6,185593,164518.8,169478.1,152433.1,172838.6,172295.4,153456,179657.6,165659.7,172636.4,181890.3,159870.8,171716.1
"2641",85.275,25.075,179143.7,178425.8,181239.1,181850.3,188928.3,181611.6,196382.1,183267.5,181906.6,191453.2,170045.1,176980.8,190810.8,161669.7,194201.2,183506.9,164601.2,168445.6,183075.5,164815.1,185758.7,162179.7,172659.1,156645.4,175406.4,171254.3,154327.9,177986.3,163781.7,172459.8,181738.7,157898.6,170095.6
"2642",85.325,25.075,173665.7,170220.5,174241.4,174052.9,181004.6,172935.9,185926.4,174026.5,174515,185424.9,163813.8,170450.5,181435,154025,186479.5,175061.3,158394.1,162011.4,176371.2,155379.6,177474.7,154711.2,165229.9,151697.8,169263.4,157008.2,147008.3,171772.7,157109.1,163562.3,175119,153823.2,162814.7
"2643",85.375,25.075,175036.6,174137.6,179064,177723.4,183874.8,179657.2,184228.8,173713.8,180009.6,186232.1,165041.3,174082.4,183474.1,158648.2,192632.6,179012.5,161735.7,168263.5,183770.2,157685,180765,160782.9,168801.8,151177.4,172632.9,160455.2,149459.6,176227.1,161598.6,162002.2,180261,154821.1,170327.7
"2644",85.425,25.075,166467.5,167507.5,171813.4,171464.7,177554.8,172027,175421.6,164465.1,172507.6,180312.9,159032.6,168335.7,175168,155518.4,184462.9,169716.9,152885.5,160892.5,175091,151212.7,171369.5,152384.3,160542.3,147150.5,166375.1,149246.7,144773.6,168708.4,153946.3,156663.9,173492.8,146400.5,163364.6
"2645",85.475,25.075,166457.3,168497,172287.6,170276.8,178332.3,174285.6,178361.4,165323.3,173064,176054,158561.4,169934.6,176820.4,154221.2,185687.5,173714.4,154260.8,160409.1,178772.5,152749.2,172654.9,152075.4,160806.9,147862.7,167209.5,149843.1,139665.2,169624.3,156617.7,160052,172302.9,146302.7,159714.1
