"","x","y","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6","layer.7","layer.8","layer.9","layer.10","layer.11","layer.12","layer.13","layer.14","layer.15","layer.16","layer.17","layer.18","layer.19","layer.20","layer.21","layer.22","layer.23","layer.24","layer.25","layer.26","layer.27","layer.28","layer.29","layer.30","layer.31","layer.32","layer.33"
"2198",86.225,25.375,86798.07,111102.4,92549.72,105412.9,29724.44,103975.3,91227.4,-1282.175,26377.84,91283.09,97226.43,90393.34,102970.3,90647.18,96192.91,100635.2,77357.89,82833.68,86725.54,-1282.175,-1282.175,72652.7,79896.34,86495.01,-1282.175,84610.6,87233.23,90419.24,82022.94,82214.62,101132.5,-1282.175,83090.12
"2199",86.275,25.375,91557.4,108254.5,93274.87,104204.3,24264.47,107102.3,100607.5,-1335.659,30811.9,95662.87,101294.2,92481.57,107445,91390.11,101325.3,105185.2,80474.13,88674.27,-1335.659,-1335.659,-1335.659,79183,94686.09,98595.92,90005.88,86597.93,95793.73,-1335.659,81842.17,85027.51,106027,-1335.659,-1335.659
"2200",86.325,25.375,90914.73,-1277.309,89197.46,90647.65,23110.26,62945.53,95901.39,-1277.309,93562.24,92850.04,99899.76,90359.94,99765.58,88090.46,94985.34,93635.78,77838.44,102174.4,-1277.309,-1277.309,-1277.309,78966.08,102675,98252.16,84286.91,84565.6,88489.13,-1277.309,78017.78,83885.66,101886.7,-1277.309,-1277.309
"2201",86.375,25.375,-1287.276,-1287.276,88273.29,86589.43,30504.53,25114.88,-1287.276,-1287.276,-1287.276,-1287.276,93895.7,93423.7,94415.81,87259.08,95130.97,96873.34,85878.18,95445.63,-1287.276,-1287.276,-1287.276,80108.85,108125.9,98896.57,86391.79,-1287.276,91928.38,-1287.276,77436.77,87239.57,102513.9,-1287.276,-1287.276
"2202",86.425,25.375,-1279.367,-1279.367,90430.6,85672.38,42193.28,26078.42,91589.78,-1279.367,-1279.367,-1279.367,87870.57,88225.95,89723.71,-1279.367,93919.78,97808.28,27731.26,2028.896,-1279.367,-1279.367,-1279.367,-1279.367,27901.84,83006.39,86120.81,87813.71,91983.93,-1279.367,76618.6,87513.9,96680.11,-1279.367,-1279.367
"2203",86.475,25.375,-1281.637,85736.33,111582.7,92578.2,100441.5,92829.34,96240.57,94657.29,0,105480,0,5359.572,90857.69,87903.46,93762.74,100403.9,-1281.637,88549.45,-1281.637,0,-1281.637,-1281.637,105043.7,77173.95,89532.04,84604.86,86639.94,-1281.637,-1281.637,-1281.637,94123.93,-1281.637,79721.7
"2204",86.525,25.375,90977.67,-1214.606,83206.65,82192.02,92361.59,85031.02,90467.29,-1214.606,98667.73,87960.79,85910.68,81784.7,85761.01,82973.54,89561.86,89233.06,18928.23,83605.38,82679.09,-1214.606,77058.78,-1214.606,91012.03,67987.27,76467.43,-1214.606,81720.9,-1214.606,72492.35,-1214.606,89036.76,63961.89,77490.64
"2205",86.575,25.375,-1264.094,-1264.094,88808.34,106255.4,75811.15,-1264.094,94997.28,-1264.094,97688.91,89340.78,89312.7,83476.16,89670.22,83168.43,95057.3,98564.84,77965.22,85201.2,85037.76,-1264.094,-1264.094,-1264.094,83063.73,74286.58,-1264.094,-1264.094,84096.71,-1264.094,75214.86,-1264.094,92553.37,64175.1,80437.22
"2206",86.625,25.375,-1245.979,90645.62,85443.97,86202.88,29013.7,33612.49,99042.77,-1245.979,53433.63,87046.12,92637.93,81074.23,90580.18,80745.75,92699.6,97154.92,77579.2,0,-1245.979,-1245.979,-1245.979,-1245.979,100959.6,96200.93,84376.71,74845.6,83632.9,-1245.979,73510.26,81318.4,87638.91,63849.52,78569.69
"2207",86.675,25.375,-1272.978,92341.03,87252.98,88106.77,27763.77,106230.6,100102.3,-1272.978,23555.23,88797.26,90583.29,84581.01,91610.68,80138.44,92729.35,81513,83767.08,0,-1272.978,-1272.978,-1272.978,-1272.978,106928.8,100094.6,88032.19,78406.43,91425.52,-1272.978,75428.43,84740.45,86998.38,66646.17,-1272.978
